problem_id,category,solver_rule,solver_predicted,solver_correct,answer
ef33fed5,unit_conversion,unit_conversion_solver,19.09,True,19.09
ef3757ed,unit_conversion,unit_conversion_solver,23.61,True,23.61
ef544a25,unit_conversion,unit_conversion_solver,78.75,True,78.76
ef7dec9c,unit_conversion,unit_conversion_solver,20.39,True,20.39
ef904eeb,unit_conversion,unit_conversion_solver,32.29,True,32.29
ef919762,unit_conversion,unit_conversion_solver,16.26,True,16.26
efa77fa0,unit_conversion,unit_conversion_solver,39.43,True,39.42
efc5b861,unit_conversion,unit_conversion_solver,81.99,True,81.99
eff63b8c,unit_conversion,unit_conversion_solver,17.95,True,17.95
f036c80e,unit_conversion,unit_conversion_solver,19.76,True,19.76
f03e67fd,unit_conversion,unit_conversion_solver,9.30,True,9.30
f047727f,unit_conversion,unit_conversion_solver,9.10,True,9.10
f04a63e5,unit_conversion,unit_conversion_solver,23.37,True,23.37
f05f2f50,unit_conversion,unit_conversion_solver,48.80,True,48.80
f0884872,unit_conversion,unit_conversion_solver,22.48,True,22.48
f0b8dc9b,unit_conversion,unit_conversion_solver,15.04,True,15.04
f0bc64ea,unit_conversion,unit_conversion_solver,75.83,True,75.83
f0bd8010,unit_conversion,unit_conversion_solver,27.44,True,27.44
f0f19c66,unit_conversion,unit_conversion_solver,31.33,True,31.33
f140dd5b,unit_conversion,unit_conversion_solver,21.88,True,21.88
f1d60ece,unit_conversion,unit_conversion_solver,71.35,True,71.35
f1e4b165,unit_conversion,unit_conversion_solver,26.55,True,26.55
f1faac46,unit_conversion,unit_conversion_solver,39.45,True,39.45
f278c735,unit_conversion,unit_conversion_solver,56.65,True,56.65
f2d67c62,unit_conversion,unit_conversion_solver,38.76,True,38.76
f2f586cb,unit_conversion,unit_conversion_solver,43.68,True,43.68
f2fb04d8,unit_conversion,unit_conversion_solver,45.33,True,45.33
f35aa1ea,unit_conversion,unit_conversion_solver,24.28,True,24.28
f3792ef2,unit_conversion,unit_conversion_solver,66.34,True,66.34
f3a3ca7e,unit_conversion,unit_conversion_solver,65.66,True,65.66
f3b4769d,unit_conversion,unit_conversion_solver,47.79,True,47.79
f3be9e82,unit_conversion,unit_conversion_solver,35.16,True,35.16
f3ca35e2,unit_conversion,unit_conversion_solver,18.21,True,18.21
f3d9cd4b,unit_conversion,unit_conversion_solver,24.20,True,24.20
f3e9b192,unit_conversion,unit_conversion_solver,14.41,True,14.41
f40140b3,unit_conversion,unit_conversion_solver,39.74,True,39.74
f40d88b6,unit_conversion,unit_conversion_solver,11.63,True,11.63
f4324ac2,unit_conversion,unit_conversion_solver,17.80,True,17.80
f47f9d17,unit_conversion,unit_conversion_solver,20.86,True,20.86
f4a1b386,unit_conversion,unit_conversion_solver,52.85,True,52.85
f4c4c324,unit_conversion,unit_conversion_solver,32.79,True,32.79
f4cc7e98,unit_conversion,unit_conversion_solver,8.13,True,8.13
f4ebce25,unit_conversion,unit_conversion_solver,16.82,True,16.81
f53719ce,unit_conversion,unit_conversion_solver,27.38,True,27.38
f5631f08,unit_conversion,unit_conversion_solver,61.91,True,61.92
f5724d52,unit_conversion,unit_conversion_solver,32.16,True,32.17
f58232a6,unit_conversion,unit_conversion_solver,39.12,True,39.12
f582b202,unit_conversion,unit_conversion_solver,66.09,True,66.09
f5918499,unit_conversion,unit_conversion_solver,21.76,True,21.76
f5b86c6e,unit_conversion,unit_conversion_solver,69.44,True,69.44
f5c57d9e,unit_conversion,unit_conversion_solver,12.30,True,12.30
f5ca573f,unit_conversion,unit_conversion_solver,37.38,True,37.38
f622a8c3,unit_conversion,unit_conversion_solver,46.64,True,46.64
f639a4f1,unit_conversion,unit_conversion_solver,62.70,True,62.70
f65919a4,unit_conversion,unit_conversion_solver,22.04,True,22.04
f661a4d3,unit_conversion,unit_conversion_solver,5.07,True,5.07
f69df322,unit_conversion,unit_conversion_solver,12.96,True,12.96
f6ba766e,unit_conversion,unit_conversion_solver,41.00,True,41.00
f729dd51,unit_conversion,unit_conversion_solver,66.01,True,66.01
f737eeea,unit_conversion,unit_conversion_solver,40.46,True,40.45
f757b0f0,unit_conversion,unit_conversion_solver,12.71,True,12.71
f75f4753,unit_conversion,unit_conversion_solver,25.67,True,25.67
f7da6f8b,unit_conversion,unit_conversion_solver,24.92,True,24.92
f84652b8,unit_conversion,unit_conversion_solver,7.93,True,7.93
f878c966,unit_conversion,unit_conversion_solver,8.87,True,8.87
f8bd40c0,unit_conversion,unit_conversion_solver,54.74,True,54.74
f90aff89,unit_conversion,unit_conversion_solver,18.12,True,18.12
f9103e02,unit_conversion,unit_conversion_solver,52.52,True,52.52
f9215fe9,unit_conversion,unit_conversion_solver,90.71,True,90.71
f98554f8,unit_conversion,unit_conversion_solver,43.57,True,43.58
f9c104fa,unit_conversion,unit_conversion_solver,34.25,True,34.25
f9e5dc75,unit_conversion,unit_conversion_solver,26.29,True,26.28
f9e92cb2,unit_conversion,unit_conversion_solver,58.32,True,58.32
fa270930,unit_conversion,unit_conversion_solver,18.80,True,18.80
fa35a971,unit_conversion,unit_conversion_solver,55.74,True,55.74
fa41bbc5,unit_conversion,unit_conversion_solver,18.00,True,18.00
fa6bd888,unit_conversion,unit_conversion_solver,27.88,True,27.88
fa8316db,unit_conversion,unit_conversion_solver,12.43,True,12.43
facc9bc2,unit_conversion,unit_conversion_solver,38.84,True,38.85
fad59444,unit_conversion,unit_conversion_solver,37.05,True,37.05
fae24ad1,unit_conversion,unit_conversion_solver,64.08,True,64.08
faf60df9,unit_conversion,unit_conversion_solver,23.27,True,23.27
fb5b3034,unit_conversion,unit_conversion_solver,25.19,True,25.19
fb87d8fd,unit_conversion,unit_conversion_solver,29.59,True,29.59
fb8ae661,unit_conversion,unit_conversion_solver,32.84,True,32.84
fba8ec2d,unit_conversion,unit_conversion_solver,45.20,True,45.20
fbda33d1,unit_conversion,unit_conversion_solver,20.90,True,20.90
fc027060,unit_conversion,unit_conversion_solver,14.44,True,14.44
fcb9068b,unit_conversion,unit_conversion_solver,20.35,True,20.35
fcbc2935,unit_conversion,unit_conversion_solver,18.91,True,18.91
fd1b59f7,unit_conversion,unit_conversion_solver,94.22,True,94.23
fd40e54e,unit_conversion,unit_conversion_solver,34.75,True,34.75
fd5bb962,unit_conversion,unit_conversion_solver,73.45,True,73.45
fd6caecf,unit_conversion,unit_conversion_solver,90.38,True,90.38
fdb8ef71,unit_conversion,unit_conversion_solver,86.85,True,86.86
fde6f39e,unit_conversion,unit_conversion_solver,37.73,True,37.73
fe6adb7c,unit_conversion,unit_conversion_solver,38.95,True,38.96
fe6fb7b4,unit_conversion,unit_conversion_solver,88.58,True,88.59
fee760c2,unit_conversion,unit_conversion_solver,7.17,True,7.17
fef92296,unit_conversion,unit_conversion_solver,11.09,True,11.09
ff07a5c6,unit_conversion,unit_conversion_solver,29.42,True,29.42
ff148329,unit_conversion,unit_conversion_solver,24.46,True,24.46
ff20f28e,unit_conversion,unit_conversion_solver,17.55,True,17.55
ffa81415,unit_conversion,unit_conversion_solver,18.53,True,18.53
ffb06ece,unit_conversion,unit_conversion_solver,18.47,True,18.47
ffd5bada,unit_conversion,unit_conversion_solver,32.45,True,32.45
001b24c4,numeral,numeral_solver,XXXVIII,True,XXXVIII
00600e6e,numeral,numeral_solver,LXVII,True,LXVII
00d9f682,numeral,numeral_solver,C,True,C
0106eb4a,numeral,numeral_solver,LXXXIV,True,LXXXIV
0122d53a,numeral,numeral_solver,LI,True,LI
015430cf,numeral,numeral_solver,LXXVII,True,LXXVII
0162e157,numeral,numeral_solver,LII,True,LII
0186fc54,numeral,numeral_solver,LXIV,True,LXIV
018871ed,numeral,numeral_solver,XXXIX,True,XXXIX
018d465c,numeral,numeral_solver,XV,True,XV
01f7d5de,numeral,numeral_solver,LXVII,True,LXVII
020a2ec4,numeral,numeral_solver,LXXIV,True,LXXIV
022c1a0d,numeral,numeral_solver,XIII,True,XIII
0240254e,numeral,numeral_solver,XCIV,True,XCIV
02d4b022,numeral,numeral_solver,XXXIII,True,XXXIII
02e4851e,numeral,numeral_solver,XLIV,True,XLIV
02e70301,numeral,numeral_solver,XCIV,True,XCIV
02fae114,numeral,numeral_solver,XCI,True,XCI
0375a010,numeral,numeral_solver,LXXV,True,LXXV
0383ca89,numeral,numeral_solver,LXXX,True,LXXX
039921f2,numeral,numeral_solver,XCIX,True,XCIX
03abf270,numeral,numeral_solver,XV,True,XV
03bf2ac0,numeral,numeral_solver,XXIV,True,XXIV
03ed28b0,numeral,numeral_solver,XCIV,True,XCIV
03ef6857,numeral,numeral_solver,XXIII,True,XXIII
03fe3002,numeral,numeral_solver,XLVIII,True,XLVIII
045a58f0,numeral,numeral_solver,LXXI,True,LXXI
047b775b,numeral,numeral_solver,XXI,True,XXI
04c6aa94,numeral,numeral_solver,LXXII,True,LXXII
04f03c7e,numeral,numeral_solver,LXXXII,True,LXXXII
04f569be,numeral,numeral_solver,LXXXVII,True,LXXXVII
05195c8e,numeral,numeral_solver,XCIV,True,XCIV
052289d8,numeral,numeral_solver,LXXIV,True,LXXIV
053dbbbc,numeral,numeral_solver,VI,True,VI
054c2488,numeral,numeral_solver,LXXXV,True,LXXXV
05978845,numeral,numeral_solver,LXXXVII,True,LXXXVII
05992f55,numeral,numeral_solver,XCVII,True,XCVII
059bced5,numeral,numeral_solver,LXIII,True,LXIII
05c939be,numeral,numeral_solver,LXXXIX,True,LXXXIX
05e780c4,numeral,numeral_solver,III,True,III
05fc4fcb,numeral,numeral_solver,XLIII,True,XLIII
06048616,numeral,numeral_solver,LXXI,True,LXXI
0624c50c,numeral,numeral_solver,XXXI,True,XXXI
06c2734d,numeral,numeral_solver,XXXI,True,XXXI
06d1980f,numeral,numeral_solver,XXX,True,XXX
0716b06e,numeral,numeral_solver,LIV,True,LIV
07214cbb,numeral,numeral_solver,XX,True,XX
07249300,numeral,numeral_solver,LXXXVII,True,LXXXVII
076fda72,numeral,numeral_solver,XL,True,XL
078e4ee7,numeral,numeral_solver,XCVI,True,XCVI
07c3a547,numeral,numeral_solver,LXVI,True,LXVI
0805b912,numeral,numeral_solver,XCIX,True,XCIX
081ad3f3,numeral,numeral_solver,XXIV,True,XXIV
082ef256,numeral,numeral_solver,XVIII,True,XVIII
084757f1,numeral,numeral_solver,LXXXVI,True,LXXXVI
086cce4f,numeral,numeral_solver,LXXII,True,LXXII
08b0756a,numeral,numeral_solver,LXXIII,True,LXXIII
08e9fe0e,numeral,numeral_solver,XXII,True,XXII
090a5f54,numeral,numeral_solver,LXXV,True,LXXV
093bc4c0,numeral,numeral_solver,XXXII,True,XXXII
094b8eea,numeral,numeral_solver,LXXXVI,True,LXXXVI
09777ee2,numeral,numeral_solver,LXXVIII,True,LXXVIII
0982db70,numeral,numeral_solver,XXIII,True,XXIII
09b26a48,numeral,numeral_solver,LX,True,LX
09bb92f4,numeral,numeral_solver,LXXXIII,True,LXXXIII
0a1988b2,numeral,numeral_solver,LVI,True,LVI
0a4b53b4,numeral,numeral_solver,LVIII,True,LVIII
0aa2c5bf,numeral,numeral_solver,IV,True,IV
0aaf8d39,numeral,numeral_solver,LXI,True,LXI
0ab0fe37,numeral,numeral_solver,XLIII,True,XLIII
0adca57b,numeral,numeral_solver,V,True,V
0b2877ce,numeral,numeral_solver,XL,True,XL
0b34281a,numeral,numeral_solver,XCV,True,XCV
0bb4ba4c,numeral,numeral_solver,XIII,True,XIII
0bb4cc45,numeral,numeral_solver,XLVI,True,XLVI
0bb68c48,numeral,numeral_solver,LVI,True,LVI
0bd41b01,numeral,numeral_solver,LXXXV,True,LXXXV
0c083613,numeral,numeral_solver,LXXIII,True,LXXIII
0c4e7430,numeral,numeral_solver,XLVI,True,XLVI
0c5cf3d9,numeral,numeral_solver,XX,True,XX
0c9b74fc,numeral,numeral_solver,LXXIV,True,LXXIV
0cce92d8,numeral,numeral_solver,XCV,True,XCV
0cddfe30,numeral,numeral_solver,XLV,True,XLV
0d5d89ea,numeral,numeral_solver,XVIII,True,XVIII
0da5e774,numeral,numeral_solver,LXXXIX,True,LXXXIX
0dd90079,numeral,numeral_solver,XXXIII,True,XXXIII
0e3d5b3d,numeral,numeral_solver,XLVII,True,XLVII
0e4795a7,numeral,numeral_solver,XXXVII,True,XXXVII
0e50e177,numeral,numeral_solver,LV,True,LV
0e5846dd,numeral,numeral_solver,XLIII,True,XLIII
0e700e9d,numeral,numeral_solver,LXIX,True,LXIX
0e745bd8,numeral,numeral_solver,XXXIII,True,XXXIII
0e7fb350,numeral,numeral_solver,XCI,True,XCI
0ea93e44,numeral,numeral_solver,XL,True,XL
0eb5030b,numeral,numeral_solver,XCVIII,True,XCVIII
0ec03576,numeral,numeral_solver,LXXIII,True,LXXIII
0ed7056a,numeral,numeral_solver,XXXI,True,XXXI
0f067a67,numeral,numeral_solver,XIV,True,XIV
0f5ad104,numeral,numeral_solver,XIII,True,XIII
0f74fa8e,numeral,numeral_solver,XXVII,True,XXVII
0f7d64e7,numeral,numeral_solver,III,True,III
0fb02b67,numeral,numeral_solver,XLIV,True,XLIV
0fb5ac48,numeral,numeral_solver,LXXVI,True,LXXVI
1029945a,numeral,numeral_solver,LVII,True,LVII
10491812,numeral,numeral_solver,XCIX,True,XCIX
105255db,numeral,numeral_solver,XLIX,True,XLIX
1066f978,numeral,numeral_solver,XXXV,True,XXXV
108af4d3,numeral,numeral_solver,XLVII,True,XLVII
10effb36,numeral,numeral_solver,V,True,V
1104945c,numeral,numeral_solver,LXXIII,True,LXXIII
1112ec96,numeral,numeral_solver,IV,True,IV
1145fa6f,numeral,numeral_solver,LIV,True,LIV
11697763,numeral,numeral_solver,XCI,True,XCI
119fa9e1,numeral,numeral_solver,XCIII,True,XCIII
11a3d729,numeral,numeral_solver,XXXII,True,XXXII
11d08160,numeral,numeral_solver,LXXI,True,LXXI
121fdc80,numeral,numeral_solver,XIII,True,XIII
12aaa60c,numeral,numeral_solver,LXXXII,True,LXXXII
12da0da7,numeral,numeral_solver,LXVIII,True,LXVIII
130d51dc,numeral,numeral_solver,XXII,True,XXII
1340260d,numeral,numeral_solver,LXVII,True,LXVII
1347c69f,numeral,numeral_solver,II,True,II
136ff653,numeral,numeral_solver,XI,True,XI
14272919,numeral,numeral_solver,LXXIII,True,LXXIII
14856575,numeral,numeral_solver,XVII,True,XVII
148fd92c,numeral,numeral_solver,LXVII,True,LXVII
14955cab,numeral,numeral_solver,XXXVI,True,XXXVI
14af731d,numeral,numeral_solver,XCII,True,XCII
14afa3e7,numeral,numeral_solver,LXXIX,True,LXXIX
14ecec31,numeral,numeral_solver,XXXIV,True,XXXIV
1538a909,numeral,numeral_solver,LIII,True,LIII
1542039b,numeral,numeral_solver,LIV,True,LIV
1564de32,numeral,numeral_solver,VIII,True,VIII
15805129,numeral,numeral_solver,LXXVIII,True,LXXVIII
15daf9bf,numeral,numeral_solver,XCVIII,True,XCVIII
16cec7b7,numeral,numeral_solver,XCVI,True,XCVI
16e7c742,numeral,numeral_solver,XII,True,XII
17288b98,numeral,numeral_solver,LIV,True,LIV
17807ff5,numeral,numeral_solver,VIII,True,VIII
1785b78c,numeral,numeral_solver,LIV,True,LIV
17a00c5a,numeral,numeral_solver,LXI,True,LXI
18570e64,numeral,numeral_solver,VII,True,VII
185da1bb,numeral,numeral_solver,XXI,True,XXI
18781580,numeral,numeral_solver,LIII,True,LIII
18840879,numeral,numeral_solver,XC,True,XC
188fe6d4,numeral,numeral_solver,IX,True,IX
18997574,numeral,numeral_solver,XL,True,XL
18b856d8,numeral,numeral_solver,LIX,True,LIX
18bdf2cb,numeral,numeral_solver,LI,True,LI
190ce176,numeral,numeral_solver,LVIII,True,LVIII
191ef87e,numeral,numeral_solver,XI,True,XI
19291958,numeral,numeral_solver,LXXXVII,True,LXXXVII
1954342b,numeral,numeral_solver,LV,True,LV
1970e965,numeral,numeral_solver,XLIV,True,XLIV
1975d976,numeral,numeral_solver,LIV,True,LIV
19c0c295,numeral,numeral_solver,LXXVIII,True,LXXVIII
19ce7c8e,numeral,numeral_solver,LI,True,LI
19dbc251,numeral,numeral_solver,XXX,True,XXX
19e10e14,numeral,numeral_solver,LXXII,True,LXXII
1a19fbbe,numeral,numeral_solver,LXII,True,LXII
1a636841,numeral,numeral_solver,XVI,True,XVI
1acf4fe4,numeral,numeral_solver,L,True,L
1af4f53a,numeral,numeral_solver,XXXII,True,XXXII
1b3f1b19,numeral,numeral_solver,LV,True,LV
1b562504,numeral,numeral_solver,XXXV,True,XXXV
1b816c65,numeral,numeral_solver,LXXXIX,True,LXXXIX
1ba0e448,numeral,numeral_solver,IV,True,IV
1bb814a1,numeral,numeral_solver,XCI,True,XCI
1c06d4f8,numeral,numeral_solver,I,True,I
1c12abfd,numeral,numeral_solver,XIII,True,XIII
1c52ec13,numeral,numeral_solver,LXXXIII,True,LXXXIII
1c890d3e,numeral,numeral_solver,XXXIII,True,XXXIII
1cf8fadd,numeral,numeral_solver,LI,True,LI
1d0cd959,numeral,numeral_solver,XXXIX,True,XXXIX
1d201637,numeral,numeral_solver,LXXX,True,LXXX
1d56b7ba,numeral,numeral_solver,XX,True,XX
1dd6b538,numeral,numeral_solver,XLII,True,XLII
1e2de753,numeral,numeral_solver,XXXIV,True,XXXIV
1e581ebe,numeral,numeral_solver,XCIII,True,XCIII
1e86ac86,numeral,numeral_solver,XCVIII,True,XCVIII
1e8cf9c5,numeral,numeral_solver,XCIX,True,XCIX
1ebf99aa,numeral,numeral_solver,XVII,True,XVII
1effebd0,numeral,numeral_solver,XXXVIII,True,XXXVIII
1f30afb9,numeral,numeral_solver,LVIII,True,LVIII
1fc44ef7,numeral,numeral_solver,XXXIX,True,XXXIX
1fd4d961,numeral,numeral_solver,XXX,True,XXX
1fefd874,numeral,numeral_solver,XXV,True,XXV
206c4406,numeral,numeral_solver,LV,True,LV
2074e2dd,numeral,numeral_solver,LXXXVIII,True,LXXXVIII
2087df86,numeral,numeral_solver,XXXVI,True,XXXVI
209884a3,numeral,numeral_solver,XXXIII,True,XXXIII
209fdbf3,numeral,numeral_solver,XXII,True,XXII
20b581ce,numeral,numeral_solver,X,True,X
20b7fcad,numeral,numeral_solver,XVII,True,XVII
20c15ca0,numeral,numeral_solver,LXXXII,True,LXXXII
20d62620,numeral,numeral_solver,XXI,True,XXI
20ea1dc6,numeral,numeral_solver,XC,True,XC
21115993,numeral,numeral_solver,LXXV,True,LXXV
215050ec,numeral,numeral_solver,LIV,True,LIV
2156a812,numeral,numeral_solver,VI,True,VI
21689421,numeral,numeral_solver,L,True,L
217859ae,numeral,numeral_solver,LIX,True,LIX
219f4637,numeral,numeral_solver,XIII,True,XIII
21b09667,numeral,numeral_solver,VIII,True,VIII
21b7ef2c,numeral,numeral_solver,XXXII,True,XXXII
21c09ced,numeral,numeral_solver,LXXXVII,True,LXXXVII
21ca54bb,numeral,numeral_solver,XLIX,True,XLIX
21d9de4c,numeral,numeral_solver,XLV,True,XLV
22514367,numeral,numeral_solver,LXXIV,True,LXXIV
227edfe3,numeral,numeral_solver,VI,True,VI
228e85de,numeral,numeral_solver,XLI,True,XLI
22bf2b99,numeral,numeral_solver,LXXXIII,True,LXXXIII
22c29ed9,numeral,numeral_solver,LI,True,LI
22eb8359,numeral,numeral_solver,XCIX,True,XCIX
22edaad7,numeral,numeral_solver,XXI,True,XXI
22ee4a97,numeral,numeral_solver,LXIV,True,LXIV
22f55218,numeral,numeral_solver,LXXIV,True,LXXIV
233ba645,numeral,numeral_solver,XCIX,True,XCIX
2345be90,numeral,numeral_solver,XXV,True,XXV
236d91be,numeral,numeral_solver,XXV,True,XXV
23b79f1b,numeral,numeral_solver,VI,True,VI
23ed9042,numeral,numeral_solver,XIV,True,XIV
23f8e7cd,numeral,numeral_solver,XCVIII,True,XCVIII
